gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ensg00000102934.10	978.5882311	-0.07230815	0.149239807	-0.484509808	0.628024105	0.739940373
ensg00000102962.5	40.48290689	-0.963445908	0.317368106	-3.035736388	0.00239949	0.019515558
ensg00000102967.12	355.9933311	-0.618585256	0.211816491	-2.920382891	0.003496016	0.025403614
ensg00000102974.16	1018.929101	0.506964917	0.274041532	1.849956515	0.064319817	0.15457749
ensg00000102977.18	1598.54712	-0.481274052	0.228749246	-2.103937217	0.035383924	0.106586029
ensg00000102978.13	1144.633576	0.807972088	0.280521697	2.880248117	0.003973623	0.027680895
ensg00000102981.10	83.75101792	-0.219134865	0.311059052	-0.704479947	0.481133934	0.618571318
ensg00000102984.15	208.1113383	-0.927826669	0.332349833	-2.791716969	0.005242919	0.03273182
ensg00000102996.5	836.2073346	-0.066465281	0.268455848	-0.24758366	0.804456555	0.869233256
ensg00000103005.13	2203.008657	0.350997892	0.107184012	3.274722479	0.001057658	0.011008312
ensg00000103018.18	1856.319727	0.670581589	0.136799329	4.901936254	9.49E-07	4.03E-05
ensg00000103021.10	644.7623522	-0.162486577	0.13105257	-1.239857995	0.215027923	0.350806099
ensg00000103024.8	524.041748	-1.13413901	0.251403355	-4.511232589	6.45E-06	0.000198201
ensg00000103034.15	260.1180693	-0.828632932	0.254792372	-3.252188926	0.001145199	0.011622101
ensg00000103035.11	2119.71396	0.307864346	0.177993746	1.729635749	0.083695375	0.183628289
ensg00000103037.12	227.1101658	0.95501664	0.328619267	2.906149258	0.003659069	0.026087841
ensg00000103042.9	1032.808096	-0.106231369	0.169532848	-0.626612308	0.530913399	0.661532969
ensg00000103043.15	1849.274863	-0.362009935	0.167400234	-2.162541388	0.03057647	0.096836449
ensg00000103044.11	211.0107443	0.600853267	0.210764503	2.850827626	0.00436056	0.029329911
ensg00000103047.8	309.8088244	0.31728007	0.251649819	1.260799912	0.207380946	0.342166943
ensg00000103051.21	1840.248339	-0.231102565	0.138262944	-1.671471468	0.09462859	0.198828048
ensg00000103056.12	21.68190303	-0.745065672	0.472755991	-1.576004718	0.115024716	0.228193347
ensg00000103061.13	645.5023362	0.414708482	0.187357412	2.213461848	0.026865821	0.089131311
ensg00000103064.15	886.8990013	0.758023195	0.227189288	3.336527005	0.000848322	0.009488319
ensg00000103066.13	605.6828007	-0.043206319	0.174171274	-0.248067996	0.804081797	0.869229507
ensg00000103067.14	2184.049083	-0.531782476	0.135994232	-3.91033112	9.22E-05	0.001736223
ensg00000103089.9	130.1418191	0.056215935	0.288983012	0.194530243	0.845760718	0.898320313
ensg00000103091.15	852.4816472	-0.201316009	0.143014411	-1.407662397	0.159231061	0.283548097
ensg00000103111.15	1143.27216	-0.656944501	0.296253695	-2.21750652	0.026588498	0.088565959
ensg00000103126.15	3936.837617	-0.41814329	0.218567847	-1.913105223	0.055734583	0.14127102
ensg00000103145.11	1783.974054	-0.500084793	0.223870186	-2.233815959	0.025495185	0.086509193
ensg00000103148.17	897.3618949	-0.740650479	0.19903787	-3.721153564	0.000198315	0.003217214
ensg00000103150.7	89.77908675	-0.369036787	0.238458431	-1.547593794	0.121720127	0.237246847
ensg00000103152.12	1230.130104	-0.195323308	0.239224542	-0.816485242	0.414222661	0.557823151
ensg00000103160.12	219.6847671	1.452172525	0.355337601	4.086740385	4.37E-05	0.000963174
ensg00000103168.17	391.6138374	0.439181193	0.247232056	1.776392589	0.075668232	0.171810566
ensg00000103174.13	444.1258231	-0.413947526	0.21795955	-1.899194259	0.057538939	0.144299168
ensg00000103184.12	22.13199722	0.071265474	0.475193841	0.149971375	0.880787199	0.922936529
ensg00000103187.8	11896.50924	0.315340304	0.187244001	1.684114321	0.092159577	0.195390067
ensg00000103194.16	1800.744416	0.345317394	0.237126216	1.456259875	0.145320793	0.266807285
ensg00000103196.12	77.71722296	0.55594977	0.329751869	1.685963969	0.091802739	0.194961306
ensg00000103197.20	2281.003232	0.06481673	0.243342586	0.266359997	0.789961971	0.859407039
ensg00000103199.14	389.0149345	-0.69166722	0.215321874	-3.212247818	0.001317007	0.012878239
ensg00000103202.13	2771.896351	-0.731660944	0.21515578	-3.400610211	0.000672356	0.008050054
ensg00000103222.20	593.3100865	-0.496467956	0.43118935	-1.151391971	0.249571015	0.390394475
ensg00000103226.19	322.2567511	0.715786707	0.620861279	1.152893136	0.24895425	0.389844001
ensg00000103227.19	75.22993094	-0.274919113	0.432465939	-0.635701192	0.5249712	0.656164493
ensg00000103245.14	1012.30751	-0.710247985	0.237724279	-2.987696451	0.002810886	0.021837675
ensg00000103248.19	605.5063015	-0.254490576	0.169363684	-1.502627774	0.132935057	0.251523376
ensg00000103249.19	3885.089555	-0.114071011	0.236637093	-0.482050424	0.629770127	0.7410968
ensg00000103253.19	535.2804156	-1.037801363	0.315322095	-3.291242131	0.00099746	0.010601714
ensg00000103254.10	214.4624282	-0.116505424	0.296282093	-0.393224657	0.69415356	0.79156487
ensg00000103257.9	164573.2558	-0.962967216	0.203471958	-4.732677785	2.22E-06	8.27E-05
ensg00000103260.9	335.1507182	-0.644530641	0.539582754	-1.194498224	0.232283135	0.371244625
ensg00000103264.18	939.5624391	-0.416422324	0.214211846	-1.943974303	0.05189855	0.134901624
ensg00000103266.11	2949.030274	-0.186707286	0.237957971	-0.784622956	0.432674667	0.57536571
ensg00000103269.14	307.7314341	-0.541722005	0.268988781	-2.013920448	0.044017886	0.121696509
ensg00000103274.11	704.4519434	0.318018202	0.114843177	2.769151894	0.005620243	0.034060675
ensg00000103275.22	3553.912747	0.36386317	0.135017456	2.694934279	0.007040252	0.039438501
ensg00000103316.12	9.030755745	-0.313994779	1.037285857	-0.30270805	0.762112363	
ensg00000103326.12	2236.943463	-0.786135387	0.257673154	-3.0509014	0.002281555	0.01883528
ensg00000103335.22	9964.273573	-1.01450668	0.240306019	-4.221728123	2.42E-05	0.000588508
ensg00000103342.13	2028.190839	0.716542121	0.395695863	1.810840567	0.070165535	0.163867651
ensg00000103343.13	330.9768179	0.033249358	0.162789821	0.204247154	0.838160364	0.892502049
ensg00000103351.13	210.7814974	0.684446728	0.431652943	1.585641287	0.112820705	0.224996332
ensg00000103353.16	1105.394253	-0.231068798	0.239011473	-0.966768647	0.333659701	0.479436869
ensg00000103356.18	499.902099	-0.894559744	0.617033322	-1.449775421	0.147121156	0.269322645
ensg00000103363.16	8918.486791	-0.519076803	0.269585862	-1.925460031	0.054171832	0.138608775
ensg00000103365.15	2338.399529	0.231608856	0.090804218	2.550639842	0.010752538	0.050560245
ensg00000103381.12	421.8603781	0.501462602	0.18845154	2.660963151	0.007791748	0.041977897
ensg00000103404.15	1169.335989	-0.250731976	0.177274908	-1.414368106	0.15725385	0.281426212
ensg00000103415.12	1590.786127	0.130855096	0.173315617	0.755010415	0.450242733	0.590868063
ensg00000103423.14	1515.03827	-0.534803361	0.22324389	-2.395601339	0.016593127	0.065984189
ensg00000103429.11	347.9381566	-0.14358373	1.681339503	-0.085398416	0.931944653	0.956745761
ensg00000103479.17	1108.460579	-0.111691637	0.187730622	-0.594956945	0.551872251	0.678274742
ensg00000103485.19	81.34053325	-0.829289364	0.304072657	-2.727273714	0.006386004	0.036872026
ensg00000103489.12	137.4317725	-1.010157608	0.202995011	-4.976268158	6.48E-07	2.93E-05
ensg00000103490.14	1445.072315	-0.293076634	0.258046917	-1.13574941	0.256061455	0.397096281
ensg00000103494.16	148.2586806	0.466643371	0.264083688	1.767028381	0.077223475	0.173922964
ensg00000103495.15	7214.495906	-0.571729741	0.18313708	-3.121867727	0.001797077	0.01595855
ensg00000103496.15	1371.727594	-0.150652049	0.152047547	-0.990821967	0.321772521	0.467833808
ensg00000103502.14	1898.266436	-0.102064302	0.211911962	-0.481635398	0.630064976	0.741377946
ensg00000103507.14	1815.52406	-0.337034062	0.222194217	-1.516844437	0.129305965	0.246894394
ensg00000103510.20	1307.256806	-0.366188025	0.181129375	-2.021693199	0.043208057	0.12024836
ensg00000103512.16	3604.902034	-0.451382603	1.920528114	-0.235030458	0.814185093	0.876216214
ensg00000103522.17	21.7554378	-0.691423894	0.585093729	-1.181731848	0.237312117	0.376551515
ensg00000103528.17	137.5927989	-0.310280501	0.332752223	-0.9324671	0.351095182	0.496894345
ensg00000103534.17	10.51736155	1.069700204	0.731455429	1.462427049	0.143624222	
ensg00000103540.17	221.1924924	0.609494693	0.370360312	1.645680363	0.099829584	0.206805456
ensg00000103544.17	738.2197143	0.078618398	0.156021592	0.503894344	0.614335625	0.728599442
ensg00000103549.22	4075.126908	-0.159939141	0.190260407	-0.84063281	0.400553672	0.544841787
ensg00000103550.14	447.7632396	0.06965139	0.163498611	0.426006004	0.670103471	0.773586918
ensg00000103591.13	474.4793492	2.175956774	0.87963292	2.473710027	0.013371818	0.057796217
ensg00000103599.20	25.34875714	0.72653127	1.087556859	0.668039803	0.504108185	0.638696721
ensg00000103642.12	191.2110844	-0.033153111	0.222646419	-0.148904757	0.881628788	0.923358985
ensg00000103647.13	392.1829277	-0.163769351	0.173591931	-0.94341569	0.345468321	0.491238829
ensg00000103653.17	4283.504542	-0.350788363	0.197273128	-1.778186248	0.075373271	0.171454024
ensg00000103657.14	867.8911048	0.592258583	0.227391604	2.604575421	0.009198817	0.04599949
ensg00000103671.10	307.269445	0.961136169	0.341582789	2.813772237	0.004896391	0.031351093
ensg00000103707.10	294.7375808	0.229640376	0.234391283	0.979730872	0.327218983	0.473002552
ensg00000103723.17	35.63962366	0.62682798	0.36581289	1.713520756	0.086616778	0.187922537
ensg00000103740.10	24.31273736	1.011515757	0.57663795	1.754160921	0.079402937	0.177053589
ensg00000103769.10	513.5940625	1.541736115	0.66705869	2.31124508	0.020819322	0.076481754
ensg00000103811.18	250.4014059	2.251653794	0.934029869	2.41068714	0.0159225	0.06410596
ensg00000103852.13	168.6936068	1.600542994	0.666071447	2.402959926	0.01626297	0.06488543
ensg00000103855.18	2694.399701	-0.328800886	0.213631251	-1.539104807	0.123778712	0.239848399
ensg00000103876.14	737.5618099	-0.597026739	0.160275649	-3.724999668	0.000195315	0.003180235
ensg00000103888.17	30.49766444	-0.272781324	0.45483352	-0.599738832	0.548680304	0.67591865
ensg00000103932.12	1468.072177	-0.321742151	0.215242387	-1.494789924	0.134969277	0.253958375
ensg00000103942.13	858.6200788	-0.085459322	0.089032146	-0.959870399	0.337120446	0.483048042
ensg00000103966.11	2893.605503	-0.086054418	0.131960391	-0.652123087	0.514321772	0.647302886
ensg00000103978.17	416.6388975	1.192547781	0.456085146	2.614748125	0.008929328	0.045353084
ensg00000103994.18	1271.322657	0.774179144	0.27101601	2.856580848	0.004282309	0.029017243
ensg00000103995.14	148.6059237	0.418845157	0.502879762	0.832893246	0.404904939	0.548564864
ensg00000104047.15	40.31297503	1.300032163	0.833002119	1.560658891	0.118604256	0.233024133
ensg00000104055.17	12.7745444	-0.642891013	0.661398231	-0.972018041	0.331041573	
ensg00000104064.18	174.8659587	0.502343386	0.268491451	1.87098466	0.061347207	0.149768997
ensg00000104067.17	896.9309974	0.775342921	0.385502234	2.011254029	0.044298632	0.122268651
ensg00000104081.14	1993.474346	-0.639208489	0.200655666	-3.185598992	0.001444547	0.013813869
ensg00000104093.14	210.7668086	1.505250101	0.590154678	2.550602677	0.010753684	0.050560245
ensg00000104129.10	232.9780908	-0.191629461	0.232624541	-0.823771473	0.41006942	0.553776215
ensg00000104131.13	695.0163679	0.067466206	0.136013739	0.496024931	0.619876821	0.733492312
ensg00000104133.16	103.8852703	1.767154737	1.983779079	0.890802185	0.373035303	0.517718315
ensg00000104140.7	222.4590719	-0.47174297	0.228626355	-2.063379655	0.039076571	0.113157188
ensg00000104142.11	1462.043271	-0.089228342	0.195383902	-0.456682156	0.647899518	0.755987342
ensg00000104147.9	284.3731314	-0.118531697	0.220635889	-0.537227638	0.591110382	0.710534464
ensg00000104154.7	132.1380724	0.211077262	0.197636535	1.068007296	0.285517221	0.428761074
ensg00000104164.12	431.8747611	0.753189935	0.286571854	2.62827603	0.008581885	0.044343604
ensg00000104177.20	38.68034581	3.679169603	1.09630732	3.355965554	0.000790884	0.009059796
ensg00000104205.16	228.9449548	0.304846908	0.149409232	2.040348539	0.041315624	0.117233414
ensg00000104218.16	17.45076022	0.570205472	1.431292994	0.398384869	0.69034651	0.788958265
ensg00000104219.13	43.59036465	0.259280963	0.453318502	0.571962013	0.56734771	0.691142146
ensg00000104221.14	230.1018684	-0.250293317	0.171001041	-1.463694698	0.143277385	0.263933073
ensg00000104228.13	918.0026034	-0.227145044	0.190063818	-1.195098821	0.232048423	0.371087089
ensg00000104231.11	151.8032393	2.079307856	0.797833108	2.606193997	0.009155459	0.045914017
ensg00000104267.10	82.02953265	1.257073716	0.638280219	1.969469956	0.048899149	0.130037986
ensg00000104290.11	68.33919882	0.502218106	0.276462229	1.816588497	0.069280146	0.162491427
ensg00000104299.15	321.9029372	0.173566751	0.229987437	0.754679269	0.450441448	0.591045535
ensg00000104312.8	16.18899216	0.736981314	0.540690369	1.36303762	0.172870655	0.300252609
ensg00000104320.15	89.22732062	1.349978551	1.829095425	0.738058022	0.460479191	0.600235169
ensg00000104324.16	38.18104047	-0.128062101	0.431959106	-0.296468112	0.766872616	0.843932958
ensg00000104331.9	670.6433482	0.559051591	0.24881479	2.246858361	0.024649081	0.084461973
ensg00000104332.12	1511.331893	-0.192288946	0.128227703	-1.499589725	0.133720711	0.252361427
ensg00000104341.17	2028.351966	0.477229457	0.2229309	2.140705741	0.032297775	0.100204755
ensg00000104343.21	113.0205188	1.098782337	0.488944364	2.247254327	0.024623778	0.084446633
ensg00000104356.11	809.6927008	0.654123762	0.148136813	4.415673247	1.01E-05	0.000285177
ensg00000104361.10	339.8650852	-0.014316266	0.25552155	-0.056027626	0.955319799	0.970534639
ensg00000104365.16	162.7894214	-1.156618385	1.622535393	-0.712846321	0.475940859	0.614407339
ensg00000104368.19	319.3738027	0.637458236	0.293942899	2.16864649	0.030109533	0.096092403
ensg00000104369.5	130.3753395	-0.013184035	0.205877237	-0.064038331	0.948939706	0.967331708
ensg00000104375.17	143.5179479	0.253093815	0.377174926	0.671025027	0.502204586	0.637019771
ensg00000104381.14	42.43883768	0.968275842	0.806810268	1.200128307	0.230089513	0.369201745
ensg00000104388.15	982.1949978	0.176929032	0.12170286	1.453778752	0.146007656	0.267994111
ensg00000104408.11	824.1602134	1.122227646	0.628460392	1.785677603	0.074151474	0.169770882
ensg00000104412.8	71.87509904	0.288302985	0.353735223	0.815024816	0.415058105	0.558536476
ensg00000104413.18	1709.223867	0.188917769	0.192060136	0.983638628	0.325293225	0.471063279
ensg00000104419.17	24441.50559	-0.671973057	0.195323252	-3.440312657	0.000581043	0.00725846
ensg00000104442.10	172.4157813	0.600407438	0.287515352	2.088262187	0.03677419	0.109136838
ensg00000104447.13	184.5146248	0.544984081	0.303511501	1.795596143	0.07255877	0.167747067
ensg00000104450.13	164.5807891	0.879384771	0.191465414	4.592917091	4.37E-06	0.000145558
ensg00000104472.10	1524.088696	0.183370636	0.141360417	1.297185166	0.194567483	0.326554062
ensg00000104497.15	13.89062561	0.397153952	0.741333894	0.535728847	0.592145964	0.711348011
ensg00000104517.13	1472.633876	0.827893568	0.38703112	2.139087853	0.032428554	0.100469391
ensg00000104518.11	363.0610602	-1.700472535	1.087634441	-1.563459625	0.117944525	0.232313866
ensg00000104522.16	1360.355873	-0.242264751	0.215831587	-1.122471249	0.261662125	0.402715747
ensg00000104524.14	284.4194885	-0.050993803	0.406875851	-0.125330129	0.900262201	0.935867687
ensg00000104529.19	1421.169956	-0.378378257	0.362751338	-1.043078873	0.296911764	0.441042305
ensg00000104549.12	2951.311328	0.083149452	0.140635647	0.59124023	0.554359471	0.680511293
ensg00000104611.12	293.8175445	0.349817006	0.165349966	2.115615839	0.034377494	0.104408639
ensg00000104613.12	215.515884	1.338410295	0.425835961	3.143018481	0.001672153	0.01534814
ensg00000104626.15	27.03954123	1.768965945	1.217870054	1.452507958	0.146360418	0.268492869
ensg00000104635.15	1964.560667	-0.003757362	0.112770881	-0.033318548	0.973420563	0.981641645
ensg00000104643.10	156.1217928	0.402315724	0.195765284	2.055092282	0.039870092	0.114352069
ensg00000104660.19	40.58482614	1.120485351	0.706796439	1.585301354	0.112897882	0.225116372
ensg00000104671.8	57.14299712	1.462577501	0.81177364	1.801706079	0.071591661	0.166323554
ensg00000104679.12	515.5550385	-0.111967723	0.202642961	-0.552536946	0.580580529	0.701907719
ensg00000104687.14	1414.023698	0.647000563	0.190357393	3.398872782	0.000676642	0.008084726
ensg00000104689.10	339.3535117	0.372453535	0.164917597	2.258422035	0.02391936	0.082821275
ensg00000104691.16	28.00613673	1.231085675	0.628272948	1.959475859	0.050057084	0.131824948
ensg00000104695.13	459.1229962	0.466889321	0.293535847	1.590570028	0.111706374	0.223581438
ensg00000104714.14	278.544071	-0.244574402	0.184578037	-1.325046065	0.185155873	0.315236567
ensg00000104723.21	264.8905125	0.580620037	0.28068471	2.06858449	0.038585095	0.112397109
ensg00000104731.14	2243.286237	-0.56982826	0.189470974	-3.007469954	0.002634322	0.020770553
ensg00000104738.19	4432.921713	0.066520446	0.089263763	0.745212214	0.45614344	0.596049015
ensg00000104756.17	67.0804859	0.746034014	0.568580379	1.31209947	0.189486575	0.320911713
ensg00000104763.20	134.9320838	1.149238441	0.589592657	1.949207519	0.051270647	0.13382063
ensg00000104765.16	385.8491554	1.578132604	0.622019069	2.537112897	0.01117709	0.051851997
ensg00000104774.13	3588.058027	-0.414603242	0.203886633	-2.033498886	0.042002146	0.118345935
ensg00000104783.15	921.8139458	-0.358114478	0.253283537	-1.413887705	0.157394876	0.28160255
ensg00000104805.17	4711.001981	-0.786552009	0.169860265	-4.630582726	3.65E-06	0.00012553
ensg00000104808.8	82.73955728	-0.236383997	0.33442717	-0.706832512	0.479670568	0.617478021
ensg00000104812.15	2664.7005	-0.276290116	0.163213272	-1.692816478	0.090490405	0.192908388
ensg00000104814.13	25.15167993	-1.959556898	0.747719031	-2.620712882	0.008774613	0.04494565
ensg00000104824.18	1935.880983	-0.452995079	0.244466151	-1.852997141	0.063882768	0.154014259
ensg00000104826.15	5.20056936	0.294611948	0.998537409	0.295043476	0.767960668	
ensg00000104827.12	4.781317874	1.602926097	1.250696013	1.281627254	0.199973435	
ensg00000104833.12	58.82875021	-0.962233477	0.420608957	-2.287715135	0.022154116	0.079167067
ensg00000104835.15	1409.979311	-0.59858997	0.225321499	-2.656603882	0.007893213	0.042167127
ensg00000104848.2	36.69221493	-0.258407212	0.321138094	-0.804660727	0.421015489	0.563992246
